source,original_path,class,original_split,filename,bbox_location,bbox_label,split,unified_path,original_category
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\73_0.jpg,venous,train,73_0.jpg,451,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_73_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0094.jpg,venous,,leg-ulcers-0094.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0094.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\21_0.jpg,venous,train,21_0.jpg,81,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_21_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\case-1-4-dressed-with-compression-bandage.jpg,venous,,case-1-4-dressed-with-compression-bandage.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_case-1-4-dressed-with-compression-bandage.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-9.jpg,venous,,leg-ulcer-case-3-9.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcer-case-3-9.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0089.jpg,venous,,leg-ulcers-0089.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0089.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\6_2.jpg,venous,train,6_2.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_6_2.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\56_0.jpg,venous,test,56_0.jpg,481,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_56_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\63_0.jpg,venous,train,63_0.jpg,372,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_63_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\138_1.jpg,venous,test,138_1.jpg,82,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_138_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\101_0.jpg,venous,train,101_0.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_101_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\11_5.jpg,venous,test,11_5.jpg,84,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_11_5.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\26_0.jpg,venous,train,26_0.jpg,367,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_26_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\119_0.jpg,venous,train,119_0.jpg,46,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_119_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\156_0.jpg,venous,test,156_0.jpg,451,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_156_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\41_1.jpg,venous,train,41_1.jpg,423,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_41_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\88_0.jpg,venous,test,88_0.jpg,477,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_88_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\case-1-3-inadequately-bandaged.jpg,venous,,case-1-3-inadequately-bandaged.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_case-1-3-inadequately-bandaged.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\17_1.jpg,venous,test,17_1.jpg,483,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_17_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\27_0.jpg,venous,train,27_0.jpg,369,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_27_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\50_0.jpg,venous,train,50_0.jpg,82,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_50_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\136_0.jpg,venous,train,136_0.jpg,46,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_136_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\106_0.jpg,venous,train,106_0.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_106_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-11.jpg,venous,,leg-ulcer-case-3-11.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcer-case-3-11.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0052.jpg,venous,,leg-ulcers-0052.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0052.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\117_1.jpg,venous,train,117_1.jpg,480,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_117_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-with-punched-out-apperance.jpg,venous,,leg-ulcers-with-punched-out-apperance.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-with-punched-out-apperance.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-6.jpg,venous,,leg-ulcer-case-3-6.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcer-case-3-6.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\51_1.jpg,venous,test,51_1.jpg,476,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_51_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\125_0.jpg,venous,train,125_0.jpg,45,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_125_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0113.jpg,venous,,leg-ulcers-0113.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0113.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\67_1.jpg,venous,test,67_1.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_67_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\68_1.jpg,venous,train,68_1.jpg,82,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_68_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\35_0.jpg,venous,train,35_0.jpg,425,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_35_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\37_2.jpg,venous,test,37_2.jpg,447,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_37_2.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\154_0.jpg,venous,train,154_0.jpg,46,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_154_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\53_2.jpg,venous,test,53_2.jpg,81,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_53_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-1.jpg,venous,,leg-ulcer-case-3-1.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcer-case-3-1.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\39_0.jpg,venous,train,39_0.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_39_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\39_1.jpg,venous,train,39_1.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_39_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\57_0.jpg,venous,train,57_0.jpg,254,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_57_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\141_1.jpg,venous,train,141_1.jpg,47,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_141_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\92_0.jpg,venous,train,92_0.jpg,423,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_92_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0110.jpg,venous,,leg-ulcers-0110.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0110.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\156_1.jpg,venous,test,156_1.jpg,452,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_156_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\120_0.jpg,venous,train,120_0.jpg,478,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_120_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\139_0.jpg,venous,train,139_0.jpg,451,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_139_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0049.jpg,venous,,leg-ulcers-0049.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0049.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0053.jpg,venous,,leg-ulcers-0053.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0053.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0065.jpg,venous,,leg-ulcers-0065.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0065.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\2_0.jpg,pressure,test,2_0.jpg,308,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_2_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\necrotic-pressure-ulcer-0007.jpg,pressure,,necrotic-pressure-ulcer-0007.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_necrotic-pressure-ulcer-0007.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0009.jpg,pressure,,undermining0009.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_undermining0009.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\90_0.jpg,pressure,test,90_0.jpg,308,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_90_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\28_0.jpg,pressure,train,28_0.jpg,47,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_28_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\94_0.jpg,pressure,train,94_0.jpg,81,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_94_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0022.jpg,pressure,,sloughy-pressure-ulcer-0022.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0022.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\6_0.jpg,pressure,train,6_0.jpg,243,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_6_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\sloughy-pressure-ulcer-0002.jpg,pressure,,sloughy-pressure-ulcer-0002.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0002.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\44_0.jpg,pressure,train,44_0.jpg,227,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_44_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0024.jpg,pressure,,superficial-pressure-ulcer0024.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_superficial-pressure-ulcer0024.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0032.jpg,pressure,,pressure-ulcer-on-foot-0032.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-foot-0032.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\19_0.jpg,pressure,train,19_0.jpg,306,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_19_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0023.jpg,pressure,,superficial-pressure-ulcer0023.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_superficial-pressure-ulcer0023.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\67_0.jpg,pressure,train,67_0.jpg,237,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_67_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0025.jpg,pressure,,sloughy-pressure-ulcer-0025.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0025.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\85_0.jpg,pressure,train,85_0.jpg,45,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_85_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0044.jpg,pressure,,pressure-ulcer-on-foot-0044.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-foot-0044.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\necrotic-pressure-ulcer-0012.jpg,pressure,,necrotic-pressure-ulcer-0012.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_necrotic-pressure-ulcer-0012.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0003.jpg,pressure,,undermining0003.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_undermining0003.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\1_0.jpg,pressure,train,1_0.jpg,63,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_1_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0035.jpg,pressure,,sloughy-pressure-ulcer-0035.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0035.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\sloughy-pressure-ulcer-0008.jpg,pressure,,sloughy-pressure-ulcer-0008.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0008.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0007.jpg,pressure,,healing-pressure-ulcer-0007.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_healing-pressure-ulcer-0007.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers012.jpg,pressure,,treating--pressure-ulcers012.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_treating--pressure-ulcers012.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0037.jpg,pressure,,sloughy-pressure-ulcer-0037.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0037.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\49_1.jpg,pressure,test,49_1.jpg,74,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_49_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers0005.jpg,pressure,,treating--pressure-ulcers0005.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_treating--pressure-ulcers0005.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers0001.jpg,pressure,,treating--pressure-ulcers0001.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_treating--pressure-ulcers0001.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-head-006.jpg,pressure,,pressure-ulcer-on-head-006.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-head-006.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0012.jpg,pressure,,undermining0012.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_undermining0012.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0025.jpg,pressure,,healing-pressure-ulcer-0025.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_healing-pressure-ulcer-0025.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0003.jpg,pressure,,pressure-ulcer-on-foot-0003.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-foot-0003.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\10_3.jpg,pressure,train,10_3.jpg,373,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_10_3.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0030.jpg,pressure,,sloughy-pressure-ulcer-0030.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_sloughy-pressure-ulcer-0030.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0024.jpg,pressure,,pressure-ulcer-on-foot-0024.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-foot-0024.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0006.jpg,pressure,,undermining0006.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_undermining0006.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\14_0.jpg,pressure,train,14_0.jpg,237,3,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\azh_14_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0029.jpg,pressure,,pressure-ulcer-on-foot-0029.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-foot-0029.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-neck-001.jpg,pressure,,pressure-ulcer-on-neck-001.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\pressure\medetec_pressure-ulcer-on-neck-001.jpg,pressure-ulcer-images-a
